GeneSet	NGenes	Correlation	Direction	PValue	FDR
PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	23	-0.00833707294965808	Down	0.221205001592923	0.782131129961231
HP_LIMITED_ELBOW_EXTENSION	27	0.163935919820964	Up	0.221222510004656	0.782131129961231
HP_BRUSHFIELD_SPOTS	13	0.0707661649191805	Down	0.22123648962314	0.782131129961231
GOBP_REGULATION_OF_MRNA_PROCESSING	120	0.0981173019785829	Up	0.221252074930513	0.782131129961231
GOBP_CELLULAR_RESPONSE_TO_ETHER	6	-0.0708394425264896	Up	0.221301018264281	0.782131129961231
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME	10	0.24347721812413	Up	0.221336987694592	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	9	-0.096428439624752	Down	0.221347434992439	0.782131129961231
GOBP_FOLATE_IMPORT_ACROSS_PLASMA_MEMBRANE	3	0.545830075804363	Down	0.22136855364034	0.782131129961231
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS	14	-0.0389884019922752	Up	0.221376761525906	0.782131129961231
GOBP_RNA_CAPPING	8	-0.0336915584535143	Up	0.221393996949934	0.782131129961231
GOBP_CHOLESTEROL_STORAGE	19	0.0695378413215471	Down	0.221435693328902	0.782131129961231
HP_ABNORMALITY_OF_THE_FOREARM	178	0.096988738296493	Up	0.221505922095576	0.782131129961231
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	85	0.0711996231342376	Up	0.221507142854023	0.782131129961231
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	33	0.283206918429332	Down	0.221513044508818	0.782131129961231
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN	146	0.0188452107287889	Down	0.221524126150993	0.782131129961231
DESCARTES_MAIN_FETAL_STELLATE_CELLS	24	0.0275161964441437	Down	0.221634645959393	0.782131129961231
GOMF_2_OXOGLUTARATE_DEPENDENT_DIOXYGENASE_ACTIVITY	54	-0.00361824768284313	Down	0.221648614835709	0.782131129961231
REACTOME_RHOV_GTPASE_CYCLE	36	0.239774571908288	Up	0.221675255169513	0.782131129961231
HP_MICROGLOSSIA	9	0.0641142152652191	Up	0.221724898185091	0.782131129961231
HP_ENTEROCOLITIS	7	0.186082256575497	Down	0.221754964898407	0.782131129961231
HP_UVEITIS	36	0.0707232826273607	Up	0.221763495805984	0.782131129961231
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT	23	0.0276099926312382	Down	0.221807663766142	0.782131129961231
HP_ABNORMALITY_OF_UPPER_LIMB_EPIPHYSIS_MORPHOLOGY	42	0.100487399624211	Up	0.221857334629646	0.782131129961231
GOMF_G_PROTEIN_ALPHA_SUBUNIT_BINDING	17	-0.0327710980703507	Down	0.221908007627001	0.782131129961231
HP_AGYRIA	14	0.0557714958058976	Up	0.221981108995761	0.782131129961231
GOMF_SINGLE_STRANDED_TELOMERIC_DNA_BINDING	12	0.112837790595852	Up	0.221988203710841	0.782131129961231
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	6	0.15750844364064	Down	0.222019578469571	0.782131129961231
HP_PAPILLARY_CYSTADENOMA_OF_THE_EPIDIDYMIS	4	0.604989914023906	Up	0.222059973928478	0.782131129961231
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	79	0.0830024155183071	Up	0.222121602719967	0.782131129961231
HP_ABNORMAL_PERIPHERAL_NERVOUS_SYSTEM_PHYSIOLOGY	122	0.00165455397442437	Up	0.222133294085483	0.782131129961231
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING	12	-0.0016224172461613	Up	0.222217692219335	0.782131129961231
STEINER_ERYTHROCYTE_MEMBRANE_GENES	10	0.0924428911650226	Up	0.2222464882011	0.782131129961231
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_UP	12	0.0458965119138894	Down	0.222348233277881	0.782131129961231
GOBP_EATING_BEHAVIOR	16	0.0725863289878826	Down	0.222394145214284	0.782131129961231
GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	36	-0.00879895557935485	Down	0.22240935138078	0.782131129961231
HP_STILLBIRTH	19	0.12505814333783	Up	0.22243360655533	0.782131129961231
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	67	0.0480486434569781	Up	0.222456799255858	0.782131129961231
GOBP_REGULATION_OF_B_CELL_PROLIFERATION	49	-0.00247799873450896	Up	0.222456974299986	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	27	0.0949922757706436	Up	0.222499121983041	0.782131129961231
DESCARTES_FETAL_STOMACH_STROMAL_CELLS	10	-0.00229926467054789	Down	0.222684707887086	0.782131129961231
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	14	0.0142699642521301	Up	0.222746633412707	0.782131129961231
GOBP_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	10	0.0258056725693055	Down	0.222759776224703	0.782131129961231
KANG_FLUOROURACIL_RESISTANCE_DN	10	0.0301289751387676	Up	0.222786174984719	0.782131129961231
BIOCARTA_MELANOCYTE_PATHWAY	6	0.02217182987935	Up	0.222797562913628	0.782131129961231
GOCC_BARR_BODY	7	0.512950992121695	Up	0.222847516537489	0.782131129961231
HP_ABNORMALITY_OF_THE_SPINAL_CORD	250	0.0495926068047851	Up	0.222905659868488	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_TOR_SIGNALING	43	-0.00498636203297638	Down	0.222914373508774	0.782131129961231
HP_ATTENTION_DEFICIT_HYPERACTIVITY_DISORDER	277	0.0745505725799468	Up	0.222941051918228	0.782131129961231
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	5	0.075834200549201	Down	0.222965897087839	0.782131129961231
GOBP_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	5	0.075834200549201	Down	0.222965897087839	0.782131129961231
GOCC_MHC_PROTEIN_COMPLEX	21	0.541010129779931	Down	0.223036186015361	0.782131129961231
HP_THROMBOEMBOLISM	16	-0.0314305764470554	Down	0.223046634299439	0.782131129961231
BIOCARTA_SHH_PATHWAY	10	0.0629595214347889	Up	0.223057841593128	0.782131129961231
GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION	12	-0.0713229559724491	Down	0.223059397645017	0.782131129961231
HP_BIRTH_LENGTH_LESS_THAN_3RD_PERCENTILE	15	0.175089733186263	Up	0.22308362664119	0.782131129961231
GOMF_C_C_CHEMOKINE_BINDING	16	-0.0264817675179136	Down	0.223136650000106	0.782131129961231
HP_RENAL_HYPOPLASIA	99	0.0670863129660047	Up	0.223239900735335	0.782131129961231
HP_PRIMITIVE_REFLEX	15	0.0659639124711161	Down	0.223243243839562	0.782131129961231
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_PINK_DN	24	0.0390308289387146	Down	0.223282272193704	0.782131129961231
HP_ABNORMAL_CIRCULATING_CHOLESTEROL_CONCENTRATION	86	-0.000899474910464026	Down	0.223356690368719	0.782131129961231
GOBP_NEGATIVE_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	19	0.00368364785805775	Down	0.223404278235927	0.782131129961231
LANDIS_BREAST_CANCER_PROGRESSION_UP	35	-0.00533395337436169	Up	0.223428778322895	0.782131129961231
BIOCARTA_ASBCELL_PATHWAY	9	0.0797817070837351	Down	0.22343249686836	0.782131129961231
GOBP_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY	30	0.120064190410221	Up	0.223436825700859	0.782131129961231
GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION	4	0.0173451927304878	Up	0.223484730028896	0.782131129961231
GOBP_LACRIMAL_GLAND_DEVELOPMENT	3	0.146311419462367	Up	0.223553745316102	0.782131129961231
XU_HGF_TARGETS_REPRESSED_BY_AKT1_UP	6	-0.0898438205316213	Down	0.223610138838232	0.782131129961231
GOMF_MHC_CLASS_II_PROTEIN_BINDING	4	-0.037701388164462	Down	0.223611671998526	0.782131129961231
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	99	0.00321618302015106	Up	0.223620132571411	0.782131129961231
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS	9	0.19254858252179	Up	0.223650290413926	0.782131129961231
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP	17	0.105165122922091	Up	0.223656491618157	0.782131129961231
GOMF_D_THREO_ALDOSE_1_DEHYDROGENASE_ACTIVITY	9	0.322530954731758	Down	0.223658332176404	0.782131129961231
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE	13	0.0809394777686092	Up	0.223667003470652	0.782131129961231
GOBP_CELL_MOTILITY_INVOLVED_IN_CEREBRAL_CORTEX_RADIAL_GLIA_GUIDED_MIGRATION	7	0.230904400711024	Up	0.223714960475404	0.782131129961231
GOCC_PROTEASOME_CORE_COMPLEX_ALPHA_SUBUNIT_COMPLEX	7	0.204990873937344	Up	0.223737881991728	0.782131129961231
GOBP_FOLIC_ACID_TRANSPORT	7	0.465175765287962	Down	0.223768123472171	0.782131129961231
HP_IMPAIRED_TEMPERATURE_SENSATION	15	0.0264345948139555	Down	0.223775761908591	0.782131129961231
HP_TOE_CLINODACTYLY	82	0.0300665130564891	Up	0.223779547137451	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	13	0.0149939734244016	Up	0.22380565186382	0.782131129961231
GOMF_ION_GATED_CHANNEL_ACTIVITY	24	-0.0341965867894898	Down	0.223896130748824	0.782131129961231
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_DN	35	-0.0128127543764867	Up	0.223961070697337	0.782131129961231
SCHWAB_TARGETS_OF_BMYB_POLYMORPHIC_VARIANTS_UP	13	0.178200313057021	Up	0.224025867147149	0.782131129961231
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	77	0.101319766572102	Up	0.224056792667553	0.782131129961231
GOBP_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION	30	0.0227753309541976	Down	0.224143094080184	0.782131129961231
GOCC_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX_CLASS_IA	6	0.441376072859216	Up	0.224156050302571	0.782131129961231
HAY_BONE_MARROW_PRE_DENDRITIC	4	-0.0117071843949399	Down	0.224211500768379	0.782131129961231
SASSON_FSH_RESPONSE	5	-0.157217741438945	Down	0.224248524224202	0.782131129961231
HP_ABNORMAL_SPERM_TAIL_MORPHOLOGY	12	0.0324205202204109	Down	0.224258528371211	0.782131129961231
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	17	0.231914640470347	Up	0.224272970584184	0.782131129961231
HP_EMBRYONAL_RENAL_NEOPLASM	33	0.232073947667679	Up	0.224278277609604	0.782131129961231
FERRARI_RESPONSE_TO_FENRETINIDE_UP	17	-0.0311486372790772	Down	0.224311469967282	0.782131129961231
HP_ABNORMAL_5TH_FINGER_MORPHOLOGY	368	0.0733559944021025	Up	0.224385215467048	0.782131129961231
LANDIS_ERBB2_BREAST_TUMORS_65_DN	30	0.0798613155187004	Down	0.224437379582905	0.782131129961231
HP_TAPERED_FINGER	88	0.09584673536538	Up	0.224441603447568	0.782131129961231
GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	11	0.0114701719057279	Down	0.224442986262386	0.782131129961231
PID_UPA_UPAR_PATHWAY	28	-0.0202968177950731	Down	0.224473811413062	0.782131129961231
GOBP_DECIDUALIZATION	17	0.0144827883238642	Down	0.224488489529323	0.782131129961231
WELCSH_BRCA1_TARGETS_UP	179	0.0235491387429705	Up	0.224608075743145	0.782131129961231
FRASOR_TAMOXIFEN_RESPONSE_UP	41	0.0116221225957187	Up	0.224637250806684	0.782131129961231
GOBP_ORGANOPHOSPHATE_ESTER_TRANSPORT	108	0.00974929636862136	Down	0.224725787879448	0.782131129961231
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY	23	-0.0159783098290948	Up	0.224751287439727	0.782131129961231
HP_PATELLAR_HYPOPLASIA	7	0.0146601769658448	Up	0.22475153695744	0.782131129961231
REACTOME_SIGNALING_BY_NOTCH3	39	-0.00530243812593601	Down	0.224765531620894	0.782131129961231
HP_CERVICAL_MYELOPATHY	6	0.294686385305796	Down	0.224781520491251	0.782131129961231
WP_FBXL10_ENHANCEMENT_OF_MAPERK_SIGNALING_IN_DIFFUSE_LARGE_BCELL_LYMPHOMA	21	0.153323194861564	Up	0.224890316010228	0.782131129961231
REACTOME_MYOGENESIS	17	0.0677731928450891	Up	0.224991924467892	0.782131129961231
REACTOME_DIGESTION	5	-0.112713375962095	Down	0.225018593236993	0.782131129961231
HP_B_CELL_LYMPHOMA	17	0.105198798368436	Up	0.225022960527527	0.782131129961231
GOMF_GLYCINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5	-0.135749590724724	Down	0.225028379824617	0.782131129961231
GOBP_TRANSFERRIN_TRANSPORT	9	0.0530609073651686	Up	0.225118986576419	0.782131129961231
GOCC_VACUOLAR_LUMEN	133	0.104164265253971	Down	0.225201187891679	0.782131129961231
HP_MATERNAL_DIABETES	17	0.0975304413489484	Down	0.225218938423783	0.782131129961231
GOBP_IMMATURE_T_CELL_PROLIFERATION	5	0.143093786218131	Up	0.225353812393959	0.782131129961231
GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	5	0.143093786218131	Up	0.225353812393959	0.782131129961231
HP_AGENESIS_OF_PERMANENT_TEETH	15	0.0698208071044438	Up	0.225355054671892	0.782131129961231
GOBP_REGULATION_OF_MITOTIC_RECOMBINATION	6	0.167455224130296	Up	0.225481252221381	0.782131129961231
GOCC_SAGA_COMPLEX	20	-0.0174003856486703	Up	0.225498538771708	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_ACTIVATION	15	0.10125762884175	Down	0.225508435367576	0.782131129961231
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	39	0.00565857840414817	Down	0.225544899708022	0.782131129961231
SHI_SPARC_TARGETS_UP	17	0.083704701504647	Down	0.225558499974506	0.782131129961231
GOMF_FATTY_ACID_SYNTHASE_ACTIVITY	9	-0.0403721919257563	Up	0.225606665009326	0.782131129961231
CUI_DEVELOPING_HEART_CARDIAC_FIBROBLASTS	50	0.0376763510429789	Down	0.225648381159053	0.782131129961231
HP_PROTRUDING_EAR	151	0.0555812214857448	Up	0.225660388770513	0.782131129961231
REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2	11	-0.0199483127347825	Up	0.225699881145003	0.782131129961231
GOMF_ACETYLTRANSFERASE_ACTIVITY	75	0.118101885510677	Up	0.225775244234376	0.782131129961231
REACTOME_INTERLEUKIN_7_SIGNALING	20	0.0824685841437838	Down	0.225791698204243	0.782131129961231
HP_ABNORMALITY_OF_RENAL_EXCRETION	37	0.00150232176577857	Down	0.225825741335521	0.782131129961231
HU_GENOTOXIN_ACTION_DIRECT_VS_INDIRECT_24HR	46	0.0530224126994202	Up	0.225856054700182	0.782131129961231
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	31	0.047253841038404	Up	0.225866105570309	0.782131129961231
GOMF_CHROMATIN_DNA_BINDING	79	0.156604780193656	Up	0.225878367586575	0.782131129961231
GOBP_NEGATIVE_REGULATION_OF_MONOOXYGENASE_ACTIVITY	7	0.00492114877217483	Down	0.225913325638137	0.782131129961231
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	48	0.0276822453127761	Down	0.225917809858984	0.782131129961231
GOCC_VACUOLAR_PROTON_TRANSPORTING_V_TYPE_ATPASE_V0_DOMAIN	9	0.297415104637462	Down	0.225934639160069	0.782131129961231
HP_HIP_SUBLUXATION	16	0.0334871654165597	Up	0.225936279492147	0.782131129961231
HP_HYPOPLASTIC_PELVIS	10	0.206547439046211	Up	0.22598007248552	0.782131129961231
GOCC_INCLUSION_BODY	62	0.0216710988106745	Up	0.225986155189755	0.782131129961231
HP_INTELLECTUAL_DISABILITY_MODERATE	203	0.0444135742888252	Up	0.225993706230172	0.782131129961231
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	62	0.0292553524414506	Up	0.226021733891185	0.782131129961231
SIMBULAN_PARP1_TARGETS_UP	19	0.0115255001653928	Down	0.226041263442169	0.782131129961231
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	59	0.0371801066169928	Up	0.226042435736329	0.782131129961231
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	18	0.0466665038042658	Up	0.226098137596268	0.782131129961231
HP_ABNORMAL_METATARSAL_MORPHOLOGY	109	0.0187452486568658	Up	0.226147390883844	0.782131129961231
HP_INTERNALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS	4	0.593517321548457	Down	0.226182336630578	0.782131129961231
GOBP_PYRIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	22	0.0687534776226724	Down	0.226225861440242	0.782131129961231
HP_ABNORMAL_LYMPHOCYTE_MORPHOLOGY	143	0.0220724189974669	Up	0.226233658979608	0.782131129961231
GOMF_T_CELL_RECEPTOR_BINDING	8	0.140406629086999	Down	0.226303458184958	0.782131129961231
GOCC_TRANSPORTER_COMPLEX	217	0.00582973797416028	Down	0.226318249727311	0.782131129961231
GOMF_TASTE_RECEPTOR_ACTIVITY	8	0.217736968712547	Down	0.226386092751334	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	55	0.00866199406746869	Down	0.226413124753632	0.782131129961231
RIZ_ERYTHROID_DIFFERENTIATION_HBZ	21	0.276117054983735	Up	0.226438727816717	0.782131129961231
GOMF_NEUROTROPHIN_BINDING	7	-0.0204740745151987	Down	0.22647760698774	0.782131129961231
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	174	0.05306142717806	Up	0.226502070639232	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	101	0.0117513963396493	Down	0.226521062413445	0.782131129961231
GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT	7	0.583638430078994	Down	0.226583409577411	0.782131129961231
GRAHAM_CML_QUIESCENT_VS_CML_DIVIDING_UP	18	0.0283079249319092	Down	0.22660090640212	0.782131129961231
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	41	-0.00945361091259038	Down	0.226706910058422	0.782131129961231
KAYO_CALORIE_RESTRICTION_MUSCLE_UP	70	-0.00771004064834396	Down	0.226821632205086	0.782131129961231
HP_ATROPHY_DEGENERATION_INVOLVING_THE_SPINAL_CORD	15	0.129184999470436	Up	0.226846838942216	0.782131129961231
GOMF_GLUCOSYLTRANSFERASE_ACTIVITY	18	-0.0341076658400335	Up	0.226848917786767	0.782131129961231
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	121	0.0452544986327603	Up	0.226876448977669	0.782131129961231
GOBP_VESTIBULOCOCHLEAR_NERVE_FORMATION	3	0.194235386898566	Down	0.226931304664532	0.782131129961231
HP_PERIPHERAL_CYANOSIS	16	0.01131644489983	Up	0.226953184661498	0.782131129961231
GOBP_HYPOTHALAMUS_CELL_MIGRATION	3	0.750600139854785	Down	0.226982048297635	0.782131129961231
HP_EPISODIC_VOMITING	23	-0.0225093323565708	Down	0.227000961471475	0.782131129961231
WP_THIAMINE_METABOLIC_PATHWAYS	9	-0.0305705474156998	Up	0.227019428124063	0.782131129961231
HP_MUSCLE_FIBER_ATROPHY	45	-0.0171308527467145	Up	0.227044369066977	0.782131129961231
LEE_METASTASIS_AND_ALTERNATIVE_SPLICING_UP	54	0.00351873312113936	Down	0.227085039203735	0.782131129961231
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	450	0.00691970906998505	Up	0.227105087648189	0.782131129961231
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	35	0.091362774852944	Up	0.22712173533457	0.782131129961231
HP_ABNORMALITY_OF_RETINAL_PIGMENTATION	255	0.00633043157804648	Down	0.227227631608046	0.782131129961231
GOBP_BIOMINERALIZATION	92	0.0087053889523554	Down	0.227284247619827	0.782131129961231
GOBP_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY	4	0.0969543338975136	Down	0.227288325666572	0.782131129961231
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	17	0.159879089843643	Down	0.22735558696352	0.782131129961231
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	72	0.00497440947198518	Down	0.22737631991342	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_RNA_EXPORT_FROM_NUCLEUS	5	-0.0550429706533195	Up	0.227390870898789	0.782131129961231
KEGG_LONG_TERM_POTENTIATION	53	0.147080487873521	Up	0.227411722027029	0.782131129961231
GOMF_POLY_PURINE_TRACT_BINDING	26	0.0503681585624802	Up	0.227425658965078	0.782131129961231
GOBP_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY	6	-0.0176554754206527	Down	0.227442714071112	0.782131129961231
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	73	0.0052881309772873	Up	0.227552964962044	0.782131129961231
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	14	-0.0207673902260565	Up	0.22766042636278	0.782131129961231
HP_COUGH	99	-0.00112624401674144	Down	0.227671814929199	0.782131129961231
HP_SACCADIC_OSCILLATION	8	-0.101731515401909	Down	0.227701875227234	0.782131129961231
GOMF_MICROTUBULE_PLUS_END_BINDING	21	0.197910320916074	Up	0.227752373465025	0.782131129961231
HP_ABNORMALITY_OF_THE_ANTIHELIX	33	0.105207755084535	Up	0.227769415632245	0.782131129961231
PETRETTO_HEART_MASS_QTL_CIS_DN	25	-0.0249469274995038	Down	0.227789558032883	0.782131129961231
GOBP_NEGATIVE_REGULATION_OF_CYTOKINESIS	6	0.098488384156301	Up	0.227853669833982	0.782131129961231
GOBP_MYELOID_DENDRITIC_CELL_CHEMOTAXIS	3	0.260422475022797	Down	0.227868075980806	0.782131129961231
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	23	0.179368477568329	Up	0.227902942711758	0.782131129961231
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE	21	0.0265352527814263	Up	0.22795586202669	0.782131129961231
HP_SHIELD_CHEST	13	0.165363510716215	Up	0.228009362445453	0.782131129961231
GOCC_DNA_PACKAGING_COMPLEX	78	0.13169517888575	Up	0.228031322524853	0.782131129961231
GOBP_GAS_HOMEOSTASIS	7	-0.053346065755089	Up	0.228059271716275	0.782131129961231
HP_UNDERDEVELOPED_TRAGUS	4	0.191011113423544	Up	0.228081256109814	0.782131129961231
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	33	-0.018625234832252	Up	0.22808468002247	0.782131129961231
GOBP_SNORNA_LOCALIZATION	6	0.189195012963097	Up	0.228139211625294	0.782131129961231
HP_SHORT_DIGIT	474	0.0502173696252252	Up	0.228154818278389	0.782131129961231
KEGG_TYPE_I_DIABETES_MELLITUS	26	0.0913092028987199	Down	0.228198959320451	0.782131129961231
NEMETH_INFLAMMATORY_RESPONSE_LPS_DN	29	0.210794913203703	Up	0.22822990597976	0.782131129961231
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	88	0.0874003767621439	Up	0.228266794831209	0.782131129961231
ZHONG_PFC_MAJOR_TYPES_ASTROCYTES	216	0.0166748538869989	Down	0.228275455222999	0.782131129961231
HP_ORTHOKERATOSIS	4	0.0746097987775457	Up	0.228283862024065	0.782131129961231
GOBP_RESPONSE_TO_METHYLMERCURY	4	-0.044405671093268	Down	0.228352019103355	0.782131129961231
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	132	0.00917103292715439	Down	0.228364797414587	0.782131129961231
GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	23	-0.00479856207106074	Down	0.22843777213686	0.782131129961231
GOBP_RESPONSE_TO_INTERFERON_BETA	28	0.0260638766005707	Up	0.228447488669814	0.782131129961231
GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE	5	-0.123336999209131	Down	0.228451647479256	0.782131129961231
BUSSLINGER_DUODENAL_DIFFERENTIATING_STEM_CELLS	272	0.200915466158572	Up	0.228511425271493	0.782131129961231
VERRECCHIA_RESPONSE_TO_TGFB1_C6	3	-0.204474086857561	Down	0.228519727184888	0.782131129961231
GOMF_COPPER_ION_BINDING	38	0.124871126615138	Down	0.228523422180652	0.782131129961231
GOBP_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	50	0.0785222609568308	Up	0.228538283530443	0.782131129961231
GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY	8	0.0253483312324364	Up	0.228619270476141	0.782131129961231
MARTIN_INTERACT_WITH_HDAC	37	0.150962706317637	Up	0.228645852590761	0.782131129961231
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY	8	-0.0305885911791514	Up	0.228653512029711	0.782131129961231
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	28	0.101184187303674	Up	0.228690171821512	0.782131129961231
JEON_SMAD6_TARGETS_DN	13	0.382745524207011	Up	0.228691251902943	0.782131129961231
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	27	0.119080596025915	Up	0.228707698648212	0.782131129961231
LEE_LIVER_CANCER_MYC_DN	34	-0.026370551211316	Up	0.228718323527426	0.782131129961231
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	36	0.0438708531295203	Up	0.228733158225055	0.782131129961231
ZHONG_PFC_C6_DLX5_GAD1_GAD2_POS_INTERNEURON	6	-0.0104061896671085	Down	0.228807636303138	0.782131129961231
HP_GINGIVAL_OVERGROWTH	100	0.000958683392627532	Down	0.228862691114203	0.782131129961231
REACTOME_CELLULAR_SENESCENCE	156	0.0711031765214439	Up	0.228882282532287	0.782131129961231
BIOCARTA_CALCINEURIN_PATHWAY	17	0.158044139759022	Up	0.228886919184807	0.782131129961231
HP_HIP_OSTEOARTHRITIS	11	0.00243821493810936	Up	0.228891230542534	0.782131129961231
HP_ABNORMAL_PATELLA_MORPHOLOGY	80	0.118584886155337	Up	0.228949522762657	0.782131129961231
BIOCARTA_TNFR1_PATHWAY	29	0.082742205669134	Up	0.228974141168415	0.782131129961231
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	14	0.00146876482998645	Down	0.229033972260827	0.782131129961231
HP_ABNORMALITY_OF_THE_THYMUS	41	0.0367143071445536	Up	0.229057843605761	0.782131129961231
HP_ABNORMAL_HAIR_PATTERN	271	0.0605960755839742	Up	0.229063238316536	0.782131129961231
