GeneSet	NGenes	Correlation	Direction	PValue	FDR
LEE_LIVER_CANCER_DENA_UP	38	-0.0161394096758569	Up	0.229686323605513	0.854341778551183
HP_ABNORMALITY_OF_COAGULATION	157	0.00521567769926449	Down	0.229695404979353	0.854341778551183
GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	17	0.12223313064606	Down	0.229699971575046	0.854341778551183
GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	22	0.130618685689628	Down	0.229754718243922	0.854341778551183
GOMF_PRIMARY_MIRNA_BINDING	8	-0.00826240558573903	Up	0.229817227927721	0.854341778551183
HP_WIDE_PUBIC_SYMPHYSIS	3	0.145234598855687	Up	0.229828434916913	0.854341778551183
GOBP_AGING	218	0.00582664714698118	Up	0.22988295127463	0.854341778551183
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS	13	0.0722399487334683	Down	0.229885876345486	0.854341778551183
GOBP_MAINTENANCE_OF_DNA_REPEAT_ELEMENTS	7	0.275296046851696	Up	0.229914682573585	0.854341778551183
GOBP_PURINE_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	4	-0.0809622092309568	Up	0.229970034336936	0.854341778551183
GOBP_PROTEIN_LOCALIZATION_TO_CELL_SURFACE	48	-0.00296666740948347	Down	0.230005443831972	0.854341778551183
GOBP_MESENCHYMAL_CELL_APOPTOTIC_PROCESS	7	0.0892800369363154	Up	0.230017483695338	0.854341778551183
HP_GLUTARIC_ACIDURIA	7	0.307759627617721	Down	0.230026571354156	0.854341778551183
GOBP_LIPID_TRANSPORT_ACROSS_BLOOD_BRAIN_BARRIER	6	0.422265154199284	Down	0.230043991212593	0.854341778551183
SAFFORD_T_LYMPHOCYTE_ANERGY	72	0.014162763738021	Down	0.230044769781535	0.854341778551183
REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE	27	0.0836797026289634	Down	0.230058170155709	0.854341778551183
SANDERSON_PPARA_TARGETS	13	0.00645407158634183	Down	0.2300669707886	0.854341778551183
HP_ENLARGED_TONSILS	3	-0.0263540838804572	Down	0.230102088798103	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	34	-0.0034685277671713	Up	0.230127587641436	0.854341778551183
HP_NEOPLASM_OF_THE_ENDOCRINE_SYSTEM	116	0.0237729673240728	Up	0.230155239877327	0.854341778551183
REACTOME_PTK6_EXPRESSION	5	0.00175378485321975	Up	0.230181308697213	0.854341778551183
WP_AUTOPHAGY	28	0.00436917305873889	Down	0.230187505451122	0.854341778551183
GOCC_MITOTIC_SPINDLE_MICROTUBULE	13	0.0282474324430846	Up	0.230187973923311	0.854341778551183
GOMF_OLFACTORY_RECEPTOR_ACTIVITY	54	0.215815348148837	Up	0.230192791898136	0.854341778551183
HP_APLASIA_HYPOPLASIA_OF_FINGERS	269	0.0482843246021642	Up	0.230224763833623	0.854341778551183
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	21	0.154021657717495	Up	0.230261496399678	0.854341778551183
WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE	16	-0.0496929001032279	Up	0.230283904316034	0.854341778551183
HP_HYPERKETONEMIA	5	0.294610927300402	Down	0.230309885328016	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	89	-0.00146939300927943	Down	0.230375153121778	0.854341778551183
HP_LARGE_BASAL_GANGLIA	46	-0.00128115509702867	Up	0.230396435068187	0.854341778551183
HP_METAPHYSEAL_DYSPLASIA	22	0.019451091458029	Up	0.230440054883401	0.854341778551183
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	145	-0.00448190247297989	Down	0.230508327453826	0.854341778551183
GAUTAM_EYE_IRIS_CILIARY_BODY_PUTATIVE_STEM_CELLS	246	0.0262289102615322	Down	0.230593893815762	0.854341778551183
GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE	9	-0.050531057459612	Down	0.230602643224552	0.854341778551183
GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	53	-0.00394056259128997	Down	0.230639988492394	0.854341778551183
DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS	7	-0.027986646203994	Down	0.230666726994157	0.854341778551183
DESCARTES_MAIN_FETAL_SCHWANN_CELLS	21	0.0762636440430336	Down	0.230668707123142	0.854341778551183
HP_LYMPHOPROLIFERATIVE_DISORDER	11	0.10152768089349	Up	0.230690046803366	0.854341778551183
HP_EMOTIONAL_LABILITY	117	0.00639747604491339	Down	0.230785145844606	0.854341778551183
GOBP_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	5	0.233671512038325	Down	0.23079307754304	0.854341778551183
WHITFIELD_CELL_CYCLE_G2	157	0.188895792351803	Up	0.230805828153651	0.854341778551183
IVANOVA_HEMATOPOIESIS_STEM_CELL	138	0.0140902483885071	Up	0.230869440372261	0.854341778551183
GOCC_H4_H2A_HISTONE_ACETYLTRANSFERASE_COMPLEX	23	0.0741329208831261	Up	0.230888400471824	0.854341778551183
GOMF_PHOSPHATIDIC_ACID_BINDING	18	0.0494685571521097	Up	0.230943593969272	0.854341778551183
HP_SPONTANEOUS_RECURRENT_EPISTAXIS	9	-0.0128705199597704	Down	0.23105460666679	0.854341778551183
HP_BLADDER_NEOPLASM	31	0.11970849168852	Up	0.231056477531477	0.854341778551183
HP_NARROW_PALATE	137	0.0224556634743101	Up	0.231071255951282	0.854341778551183
GOBP_MITOCHONDRION_LOCALIZATION	42	-0.00348694564268931	Up	0.231076291957837	0.854341778551183
GOBP_PROTEIN_FOLDING_IN_ENDOPLASMIC_RETICULUM	11	0.240856298394386	Up	0.231090002576983	0.854341778551183
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	180	0.0223114806104508	Up	0.231094944134717	0.854341778551183
MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP	375	0.00507516830831407	Up	0.231110195203479	0.854341778551183
HP_CONGENITAL_PTOSIS	4	-0.114402754057411	Up	0.231150682051979	0.854341778551183
HP_ABNORMALITY_OF_THE_2ND_METACARPAL	3	0.0634556839444551	Up	0.231226750749162	0.854341778551183
REACTOME_G2_PHASE	4	0.463267956642864	Up	0.231243667250895	0.854341778551183
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	15	-0.0131416787025526	Down	0.231274579621648	0.854341778551183
HP_COARSE_HAIR	41	-0.00629109591346095	Up	0.231284724711696	0.854341778551183
HP_ABNORMAL_SOFT_PALATE_MORPHOLOGY	183	0.0343888219823167	Up	0.231314027725023	0.854341778551183
OLSSON_E2F3_TARGETS_UP	18	-0.0214494513431815	Down	0.231341773871118	0.854341778551183
GOMF_KINASE_REGULATOR_ACTIVITY	194	0.0257020512468734	Up	0.231390336083226	0.854341778551183
GOCC_NEURON_PROJECTION_CYTOPLASM	73	0.0135730276678658	Up	0.231400332292623	0.854341778551183
HP_EPICANTHUS_INVERSUS	5	-0.0583241691592839	Up	0.23144300349074	0.854341778551183
GOCC_EXTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	8	0.29025686654148	Up	0.231467498559569	0.854341778551183
HP_VAGINAL_FISTULA	24	-0.0101960473775307	Up	0.231636883115862	0.854341778551183
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	6	0.132029630839538	Up	0.231674757793164	0.854341778551183
HP_SEVERE_SHORT_STATURE	81	0.00245654120931936	Up	0.231682762662565	0.854341778551183
GOBP_PROTEIN_LOCALIZATION_TO_EARLY_ENDOSOME	8	0.134679558100461	Up	0.231686076154936	0.854341778551183
BIOCARTA_IL7_PATHWAY	14	0.179806840887152	Up	0.231713642949531	0.854341778551183
HP_APLASIA_OF_METACARPAL_BONES	7	0.0869777483090633	Up	0.231891639127503	0.854341778551183
HP_CHONDROCALCINOSIS	14	0.0546287477952303	Down	0.231904955584127	0.854341778551183
REACTOME_RA_BIOSYNTHESIS_PATHWAY	10	-0.0216649530072845	Down	0.231912248281237	0.854341778551183
GOBP_LENS_FIBER_CELL_DIFFERENTIATION	27	-0.00967182872726711	Down	0.231920377437142	0.854341778551183
HP_PYODERMA	3	-0.120014899722168	Down	0.231954266495725	0.854341778551183
HP_ABNORMALITY_OF_LOWER_LIP	200	0.0257145112410139	Up	0.231961289397263	0.854341778551183
HP_SHORT_FOOT	105	0.0532361444980556	Up	0.231973811111131	0.854341778551183
GOBP_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING	7	0.00639047825955126	Down	0.232006837846572	0.854341778551183
MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_29	4	0.215955905306525	Up	0.232072754531976	0.854341778551183
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	304	0.0114131333431397	Down	0.232109357050873	0.854341778551183
HP_HIP_DYSPLASIA	150	0.0544743849920886	Up	0.232156640721263	0.854341778551183
GOBP_REGULATION_OF_HEXOKINASE_ACTIVITY	8	0.0246686291368062	Down	0.232201637686038	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_NUCLEASE_ACTIVITY	7	0.393196675645081	Up	0.232221160676078	0.854341778551183
GOMF_DYNEIN_COMPLEX_BINDING	18	0.192770139067788	Up	0.232237132979176	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_DNA_DEMETHYLATION	4	0.621320922929909	Up	0.232244050760075	0.854341778551183
HP_ABNORMAL_IMMUNE_SYSTEM_MORPHOLOGY	471	0.0194625425743186	Up	0.232332507544876	0.854341778551183
CHICAS_RB1_TARGETS_CONFLUENT	400	0.0216734208621885	Up	0.232335418919498	0.854341778551183
HP_WIDE_MOUTH	168	0.0657998962615892	Up	0.232341003524375	0.854341778551183
HP_NEUTROPENIA_IN_PRESENCE_OF_ANTI_NEUTROPIL_ANTIBODIES	14	-0.00663420754195589	Up	0.232374130404085	0.854341778551183
GOMF_PROTEASOME_BINDING	16	-0.018160429653908	Up	0.232437112910103	0.854341778551183
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	68	0.0022684414800217	Down	0.232439366063854	0.854341778551183
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	45	0.017185097256345	Up	0.232454781100505	0.854341778551183
TRAVAGLINI_LUNG_ALVEOLAR_FIBROBLAST_CELL	99	-0.00193800492216848	Down	0.232557103915758	0.854341778551183
HP_ABNORMAL_BRAIN_POSITRON_EMISSION_TOMOGRAPHY	21	-0.0313636166706424	Down	0.232635197243905	0.854341778551183
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOPLASM	14	0.171900927558479	Up	0.232653673727028	0.854341778551183
GOCC_CHAPERONE_COMPLEX	31	0.135648763100705	Up	0.232662902320703	0.854341778551183
HP_SLENDER_LONG_BONE	39	0.0192006331056809	Up	0.232670684143994	0.854341778551183
GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	61	0.13268785606989	Up	0.232725802097964	0.854341778551183
GOCC_GOLGI_CISTERNA_MEMBRANE	75	0.0161363547354805	Down	0.232748335951271	0.854341778551183
HP_LICHENIFICATION	9	-0.0514389686616031	Down	0.232867988106508	0.854341778551183
GOMF_LAMIN_BINDING	14	0.191316958257025	Up	0.232948817266879	0.854341778551183
GOBP_REGULATION_OF_VIRAL_TRANSCRIPTION	17	0.096652075033503	Up	0.23302421395782	0.854341778551183
DUTTA_APOPTOSIS_VIA_NFKB	30	-0.013252402250341	Up	0.233065196296072	0.854341778551183
HP_AGENESIS_OF_PERMANENT_TEETH	15	0.0682908174543795	Up	0.233065425360141	0.854341778551183
HP_FINGER_CLINODACTYLY	292	0.0957738483046456	Up	0.2331161741859	0.854341778551183
GOBP_REGULATION_OF_NEURON_MIGRATION	31	0.0511961854185535	Up	0.233205332300124	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	66	0.0108631964528413	Down	0.233316485669056	0.854341778551183
REACTOME_COENZYME_A_BIOSYNTHESIS	8	-0.107059960720325	Down	0.233359517147796	0.854341778551183
GOMF_COLLAGEN_BINDING_INVOLVED_IN_CELL_MATRIX_ADHESION	3	-0.00586162121473266	Up	0.233419144072228	0.854341778551183
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC	21	-0.00585000827899578	Down	0.233433586248242	0.854341778551183
STARK_BRAIN_22Q11_DELETION	9	-0.0281826323423799	Down	0.23344346496918	0.854341778551183
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING	3	0.425413516145891	Up	0.233460374333953	0.854341778551183
GOMF_O_PALMITOYLTRANSFERASE_ACTIVITY	3	-0.237240170765465	Down	0.23348268281721	0.854341778551183
FERRARI_RESPONSE_TO_FENRETINIDE_DN	3	-0.119561192110607	Up	0.233506096814503	0.854341778551183
GOBP_TRANSLATIONAL_INITIATION	111	0.0789635556638884	Up	0.233526475420555	0.854341778551183
HAY_BONE_MARROW_IMMATURE_NEUTROPHIL	184	0.040518881562766	Down	0.233596080975885	0.854341778551183
GOBP_IRON_SULFUR_CLUSTER_ASSEMBLY	25	0.0667017709066653	Down	0.233596562673632	0.854341778551183
GOBP_GOLGI_ORGANIZATION	144	0.0132384534755187	Up	0.23363130390221	0.854341778551183
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	30	0.0745175022949974	Up	0.233677118491656	0.854341778551183
KEGG_TIGHT_JUNCTION	95	0.051596557899472	Up	0.233722207072996	0.854341778551183
GOCC_PHAGOCYTIC_VESICLE_MEMBRANE	69	0.030946389616323	Down	0.233728266378178	0.854341778551183
HP_THROMBOPHLEBITIS	6	0.0377532053835318	Down	0.233736021026511	0.854341778551183
GOBP_STORE_OPERATED_CALCIUM_ENTRY	13	-0.0188006727536378	Down	0.233790506815302	0.854341778551183
HP_3_METHYLGLUTACONIC_ACIDURIA	19	0.0695755787732745	Down	0.233816258289933	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	6	0.216120580511022	Down	0.233836575099251	0.854341778551183
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDINES	5	0.0888699631487914	Down	0.233847039978961	0.854341778551183
BROWNE_HCMV_INFECTION_24HR_UP	116	0.00790988374024645	Down	0.233859136197884	0.854341778551183
GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION	5	0.435194341601546	Up	0.233926905524609	0.854341778551183
BIOCARTA_VOBESITY_PATHWAY	6	-0.129778449585414	Down	0.23392963283511	0.854341778551183
HP_SHOCK	7	0.0586281002449364	Up	0.233947298639874	0.854341778551183
HP_APLASIA_HYPOPLASIA_INVOLVING_BONES_OF_THE_FEET	234	0.0411446011741271	Up	0.233950110874988	0.854341778551183
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	30	0.182717344920122	Up	0.23399649964919	0.854341778551183
HP_ABNORMAL_PERIVENTRICULAR_WHITE_MATTER_MORPHOLOGY	97	-0.0047597482014558	Down	0.234118543002522	0.854341778551183
GOCC_ION_CHANNEL_COMPLEX	134	0.00532659390491157	Down	0.234128046764035	0.854341778551183
GOBP_PROTEIN_POLYUBIQUITINATION	223	0.0245222587537351	Up	0.234140006324995	0.854341778551183
KREPPEL_CD99_TARGETS_DN	6	0.154760271835521	Up	0.234147718729066	0.854341778551183
GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_REGULATOR_ACTIVITY	43	0.0458455289666047	Up	0.234153204171151	0.854341778551183
HP_GLOBAL_BRAIN_ATROPHY	48	0.0362592605646478	Down	0.234160596623806	0.854341778551183
HP_DECREASED_PREALBUMIN_LEVEL	3	0.898584711477416	Down	0.234193705542903	0.854341778551183
GOCC_H4_HISTONE_ACETYLTRANSFERASE_COMPLEX	37	0.0924293794880158	Up	0.234297202303907	0.854341778551183
GOBP_TRNA_THIO_MODIFICATION	5	0.159137782066793	Down	0.23430589613238	0.854341778551183
GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING	7	-0.0823013701888984	Down	0.234335532732676	0.854341778551183
HP_VISUAL_AGNOSIA	8	0.019425706609818	Down	0.234367968866299	0.854341778551183
GOCC_COATED_VESICLE	238	0.0302431521038803	Down	0.234374034482768	0.854341778551183
HP_PROGRESSIVE_DISTAL_MUSCLE_WEAKNESS	8	-0.105787769369824	Down	0.23440001827104	0.854341778551183
GOCC_LYSOSOMAL_LUMEN	74	0.358586397149786	Down	0.234403048227572	0.854341778551183
HP_ABNORMAL_PERIPHERAL_NERVOUS_SYSTEM_PHYSIOLOGY	122	0.0011981891613333	Up	0.234429109986488	0.854341778551183
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	13	0.0059933756411855	Down	0.234455938164534	0.854341778551183
DESCARTES_FETAL_SPLEEN_MYELOID_CELLS	107	0.035771370444517	Down	0.234468399913965	0.854341778551183
MEISSNER_NPC_HCP_WITH_H3K27ME3	21	0.103828321705337	Up	0.234518984235312	0.854341778551183
GOBP_REGULATION_OF_HISTONE_MODIFICATION	151	0.0432723033908814	Up	0.234606540653603	0.854341778551183
GOBP_G1_TO_G0_TRANSITION_INVOLVED_IN_CELL_DIFFERENTIATION	3	-0.295350514284985	Down	0.234762837316446	0.854341778551183
HP_ABNORMALITY_OF_REFRACTION	471	0.041145801329545	Up	0.234801480351034	0.854341778551183
HP_INCOMITANT_STRABISMUS	52	0.121812982743436	Up	0.234832112076085	0.854341778551183
GOBP_FOLIC_ACID_TRANSPORT	7	0.46139377277691	Down	0.234868416113439	0.854341778551183
GOBP_SECRETION_OF_LYSOSOMAL_ENZYMES	7	0.138914411803133	Down	0.234877769050806	0.854341778551183
GOCC_PROTON_TRANSPORTING_V_TYPE_ATPASE_COMPLEX	24	0.463706727046799	Down	0.234940394494588	0.854341778551183
PODAR_RESPONSE_TO_ADAPHOSTIN_UP	133	0.00904272179734406	Down	0.234942235078085	0.854341778551183
LIU_PROSTATE_CANCER_DN	307	0.00847524331059806	Down	0.234956833130412	0.854341778551183
GOMF_GLUTAMATE_RECEPTOR_BINDING	25	-0.00344247626547164	Up	0.234974615973141	0.854341778551183
HP_DECREASED_CIRCULATING_ALDOSTERONE_LEVEL	6	-0.0754690018851599	Down	0.234988881493149	0.854341778551183
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1	18	-0.000905646177574173	Down	0.235021600050212	0.854341778551183
GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT	6	0.202128869793539	Up	0.235070624499083	0.854341778551183
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	5	0.272203397250537	Down	0.235097781061253	0.854341778551183
GOBP_HISTONE_H3_K9_TRIMETHYLATION	16	-0.0289823131680211	Up	0.235102933334943	0.854341778551183
REACTOME_RAC3_GTPASE_CYCLE	84	0.0813082994076195	Up	0.235126784537585	0.854341778551183
GOCC_CCR4_NOT_COMPLEX	14	0.162164395192254	Up	0.235189732655256	0.854341778551183
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	33	0.28429406947649	Down	0.235196476866265	0.854341778551183
HP_ABNORMALITY_OF_THE_OVARY	202	0.019021369147898	Up	0.235203957143735	0.854341778551183
GOBP_SPHINGOMYELIN_METABOLIC_PROCESS	16	-0.0378581188819838	Down	0.235242165864658	0.854341778551183
GOBP_MACROPHAGE_PROLIFERATION	8	-0.102291665534681	Down	0.235254997965604	0.854341778551183
HP_SEVERE_EXPRESSIVE_LANGUAGE_DELAY	11	0.313515892066681	Up	0.235341826908049	0.854341778551183
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	108	-0.00168004053716044	Down	0.23536403557215	0.854341778551183
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY	57	0.0310853585781219	Up	0.235533000200238	0.854341778551183
GOBP_EYE_PIGMENTATION	4	0.00864279812567951	Down	0.235648640374589	0.854341778551183
HP_ABNORMALITY_OF_URINE_CALCIUM_CONCENTRATION	56	0.000865703648607666	Down	0.235650967685726	0.854341778551183
GOBP_DETECTION_OF_MECHANICAL_STIMULUS	31	-0.0130386621585951	Down	0.235660446496761	0.854341778551183
WP_ACETYLCHOLINE_SYNTHESIS	4	0.178337892550247	Down	0.235686957411357	0.854341778551183
HP_ASTIGMATISM	167	0.107716486769017	Up	0.235701521873729	0.854341778551183
MANNE_COVID19_COMBINED_COHORT_VS_HEALTHY_DONOR_PLATELETS_UP	136	0.0426379543338788	Down	0.235848611996457	0.854341778551183
GOCC_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	13	0.126466791089022	Down	0.235879285859621	0.854341778551183
GOBP_REGULATION_OF_T_CELL_ACTIVATION	250	0.00856130317128432	Down	0.235962827256309	0.854341778551183
GOBP_REGULATION_OF_LIPID_KINASE_ACTIVITY	52	-0.00506824099096299	Down	0.236008683754303	0.854341778551183
MIZUKAMI_HYPOXIA_UP	9	0.112835446548527	Down	0.23605371001836	0.854341778551183
WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	28	-0.0025408222092453	Up	0.236067909574203	0.854341778551183
JOHNSTONE_PARVB_TARGETS_1_DN	56	0.0416372139943777	Up	0.236068195009103	0.854341778551183
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	15	0.0410489986425564	Down	0.236094577180143	0.854341778551183
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	86	0.00117748178368902	Down	0.236127072431643	0.854341778551183
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_MATURATION	4	-0.0225008366795163	Up	0.236222761425267	0.854341778551183
HP_POIKILOCYTOSIS	40	0.00693085046206142	Up	0.236264930788047	0.854341778551183
REACTOME_RHOQ_GTPASE_CYCLE	53	0.118980326787664	Up	0.236282472559543	0.854341778551183
GOMF_CATION_CATION_ANTIPORTER_ACTIVITY	17	-0.002639010647597	Down	0.23635988926083	0.854341778551183
HEIDENBLAD_AMPLICON_12P11_12_UP	27	0.00559300153531278	Up	0.236385668063456	0.854341778551183
GOBP_ERROR_PRONE_TRANSLESION_SYNTHESIS	10	0.177231946327517	Up	0.236469225972856	0.854341778551183
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION	41	0.0131805785075951	Up	0.236490063180177	0.854341778551183
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN	67	0.0358722983822152	Down	0.236584368642733	0.854341778551183
GOMF_STRUCTURAL_CONSTITUENT_OF_SYNAPSE	13	0.0830046145592072	Up	0.236588307730876	0.854341778551183
CHASSOT_SKIN_WOUND	9	0.662093978564741	Down	0.236594626454269	0.854341778551183
HP_MANDIBULAR_APLASIA	12	-0.00523354327469136	Up	0.236629479407281	0.854341778551183
DURAND_STROMA_NS_UP	133	-0.00194991136872669	Down	0.236668919359424	0.854341778551183
IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	67	0.00451951856754843	Up	0.236687808493555	0.854341778551183
HP_ENURESIS	13	-0.0112632235980376	Up	0.236754211521006	0.854341778551183
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP	160	0.0828640864392779	Up	0.236763452165892	0.854341778551183
SASAI_RESISTANCE_TO_NEOPLASTIC_TRANSFROMATION	33	-0.0139547670997868	Down	0.236783826802437	0.854341778551183
GUTIERREZ_CHRONIC_LYMPHOCYTIC_LEUKEMIA_UP	11	0.115043021994815	Up	0.236787763747993	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_BINDING	134	0.0236989001220943	Up	0.236806401410637	0.854341778551183
HP_ARTHRALGIA	139	0.0102246710490387	Down	0.236831773824634	0.854341778551183
BIOCARTA_ERYTH_PATHWAY	7	-0.102671827545639	Down	0.236890582073696	0.854341778551183
GOCC_CONTRACTILE_RING	10	-0.0195270813539943	Up	0.236925834201897	0.854341778551183
GOCC_GOLGI_LUMEN	41	0.0190865666660112	Down	0.236969046964015	0.854341778551183
HELLER_HDAC_TARGETS_DN	253	0.0127244139518248	Up	0.236973633892488	0.854341778551183
GOBP_RESPONSE_TO_AXON_INJURY	51	-0.0108911137083369	Down	0.237003473821715	0.854341778551183
GOCC_CLATHRIN_COATED_ENDOCYTIC_VESICLE	64	0.0602928203475521	Down	0.237009292453392	0.854341778551183
BIOCARTA_MTOR_PATHWAY	21	0.0228672146874519	Up	0.237016640981963	0.854341778551183
GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	9	-0.0711214484415088	Down	0.237092216872816	0.854341778551183
GOBP_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	5	0.112916881328561	Up	0.23715133481385	0.854341778551183
GOBP_RESPONSE_TO_ETHER	8	0.00401614822568267	Up	0.237286500251881	0.854341778551183
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	34	0.000161545325064341	Down	0.237311635411105	0.854341778551183
GRANDVAUX_IRF3_TARGETS_DN	13	0.00571050761523027	Up	0.237340264082225	0.854341778551183
GOMF_ACID_PHOSPHATASE_ACTIVITY	7	-0.105304932086772	Down	0.237377936864086	0.854341778551183
DELYS_THYROID_CANCER_UP	336	0.00910834654831697	Down	0.237403228941647	0.854341778551183
HP_APLASIA_HYPOPLASIA_OF_THE_NIPPLES	37	0.0109074816868062	Up	0.237418621606158	0.854341778551183
ZHAN_MULTIPLE_MYELOMA_HP_DN	44	0.000433116068878605	Up	0.237507730112188	0.854341778551183
KEGG_RETINOL_METABOLISM	17	-0.0286827661315005	Down	0.237535504119314	0.854341778551183
GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING	6	0.415108112922475	Up	0.237573493346106	0.854341778551183
HP_IMMUNODEFICIENCY	188	0.0378714414445691	Up	0.23763294090607	0.854341778551183
HP_PARTIAL_ANOMALOUS_PULMONARY_VENOUS_RETURN	3	0.0445966164451101	Up	0.237652131298442	0.854341778551183
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION	5	0.0248646916422873	Down	0.23765250061123	0.854341778551183
REACTOME_DNA_REPLICATION_PRE_INITIATION	114	0.105103340344349	Up	0.237700300335596	0.854341778551183
HP_PROMINENT_UMBILICUS	6	0.00156321924288383	Down	0.237707710780633	0.854341778551183
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	26	0.084398106848583	Up	0.237753960584442	0.854341778551183
SCHAEFFER_PROSTATE_DEVELOPMENT_AND_CANCER_BOX1_UP	13	0.0443337831028192	Up	0.237762501389806	0.854341778551183
GOBP_PEPTIDYL_LYSINE_MODIFICATION	340	0.0360031299594821	Up	0.237820238729916	0.854341778551183
GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	8	0.0710949308097474	Down	0.237860577880367	0.854341778551183
GOCC_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE	53	0.0807450266926046	Down	0.237864116047131	0.854341778551183
REACTOME_SYNTHESIS_OF_LIPOXINS_LX	4	-0.102541638251317	Down	0.237892281419402	0.854341778551183
GOBP_COHESIN_LOADING	6	0.36531246229883	Up	0.237951248905237	0.854341778551183
GOBP_AMYLOID_FIBRIL_FORMATION	28	-0.00915626923837305	Down	0.23797912201761	0.854341778551183
